p wcnf 416 3886 100000000000000000
100000000000000000 -137 -89 -142 -94 0
100000000000000000 -137 -89 -143 -95 0
100000000000000000 -137 -89 -144 -96 0
100000000000000000 -266 -282 -258 -274 0
100000000000000000 -266 -282 -259 -275 0
100000000000000000 -266 -282 -260 -276 0
100000000000000000 -266 -282 -257 -277 0
100000000000000000 -266 -282 -261 -273 0
100000000000000000 -266 -282 -262 -278 0
100000000000000000 -266 -282 -263 -279 0
100000000000000000 -266 -282 -264 -280 0
100000000000000000 -266 -282 -265 -281 0
100000000000000000 -266 -282 -267 -283 0
100000000000000000 -266 -282 -268 -284 0
100000000000000000 -266 -282 -269 -285 0
100000000000000000 -266 -282 -270 -286 0
100000000000000000 -266 -282 -271 -287 0
100000000000000000 -266 -282 -272 -288 0
100000000000000000 -266 -265 0
100000000000000000 -266 -298 -258 -290 0
100000000000000000 -266 -298 -259 -291 0
100000000000000000 -266 -298 -260 -292 0
100000000000000000 -266 -298 -257 -293 0
100000000000000000 -266 -298 -261 -289 0
100000000000000000 -266 -298 -262 -294 0
100000000000000000 -266 -298 -263 -295 0
100000000000000000 -266 -298 -264 -296 0
100000000000000000 -266 -298 -265 -297 0
100000000000000000 -266 -298 -267 -299 0
100000000000000000 -266 -298 -268 -300 0
100000000000000000 -266 -298 -269 -301 0
100000000000000000 -266 -298 -270 -302 0
100000000000000000 -266 -298 -271 -303 0
100000000000000000 -266 -298 -272 -304 0
100000000000000000 -266 -265 0
100000000000000000 -266 -314 -258 -306 0
100000000000000000 -266 -314 -259 -307 0
100000000000000000 -266 -314 -260 -308 0
100000000000000000 -266 -314 -257 -309 0
100000000000000000 -266 -314 -261 -305 0
100000000000000000 -266 -314 -262 -310 0
100000000000000000 -266 -314 -263 -311 0
100000000000000000 -266 -314 -264 -312 0
100000000000000000 -266 -314 -265 -313 0
100000000000000000 -266 -314 -267 -315 0
100000000000000000 -266 -314 -268 -316 0
100000000000000000 -266 -314 -269 -317 0
100000000000000000 -266 -314 -270 -318 0
100000000000000000 -266 -314 -271 -319 0
100000000000000000 -266 -314 -272 -320 0
100000000000000000 -266 -265 0
100000000000000000 -250 -282 -242 -274 0
100000000000000000 -250 -282 -243 -275 0
100000000000000000 -250 -282 -244 -276 0
100000000000000000 -250 -282 -241 -277 0
100000000000000000 -250 -282 -245 -273 0
100000000000000000 -250 -282 -246 -278 0
100000000000000000 -250 -282 -247 -279 0
100000000000000000 -250 -282 -248 -280 0
100000000000000000 -250 -282 -249 -281 0
100000000000000000 -250 -282 -251 -283 0
100000000000000000 -250 -282 -252 -284 0
100000000000000000 -250 -282 -253 -285 0
100000000000000000 -250 -282 -254 -286 0
100000000000000000 -250 -282 -255 -287 0
100000000000000000 -250 -282 -256 -288 0
100000000000000000 -250 -249 0
100000000000000000 -250 -298 -242 -290 0
100000000000000000 -250 -298 -243 -291 0
100000000000000000 -250 -298 -244 -292 0
100000000000000000 -250 -298 -241 -293 0
100000000000000000 -250 -298 -245 -289 0
100000000000000000 -250 -298 -246 -294 0
100000000000000000 -250 -298 -247 -295 0
100000000000000000 -250 -298 -248 -296 0
100000000000000000 -250 -298 -249 -297 0
100000000000000000 -250 -298 -251 -299 0
100000000000000000 -250 -298 -252 -300 0
100000000000000000 -250 -298 -253 -301 0
100000000000000000 -250 -298 -254 -302 0
100000000000000000 -250 -298 -255 -303 0
100000000000000000 -250 -298 -256 -304 0
100000000000000000 -250 -249 0
100000000000000000 -250 -314 -242 -306 0
100000000000000000 -250 -314 -243 -307 0
100000000000000000 -250 -314 -244 -308 0
100000000000000000 -250 -314 -241 -309 0
100000000000000000 -250 -314 -245 -305 0
100000000000000000 -250 -314 -246 -310 0
100000000000000000 -250 -314 -247 -311 0
100000000000000000 -250 -314 -248 -312 0
100000000000000000 -250 -314 -249 -313 0
100000000000000000 -250 -314 -251 -315 0
100000000000000000 -250 -314 -252 -316 0
100000000000000000 -250 -314 -253 -317 0
100000000000000000 -250 -314 -254 -318 0
100000000000000000 -250 -314 -255 -319 0
100000000000000000 -250 -314 -256 -320 0
100000000000000000 -250 -249 0
100000000000000000 -394 -282 -386 -274 0
100000000000000000 -394 -282 -387 -275 0
100000000000000000 -394 -282 -388 -276 0
100000000000000000 -394 -282 -389 -277 0
100000000000000000 -394 -282 -390 -273 0
100000000000000000 -394 -282 -391 -278 0
100000000000000000 -394 -282 -385 -279 0
100000000000000000 -394 -282 -392 -280 0
100000000000000000 -394 -282 -393 -281 0
100000000000000000 -394 -282 -395 -283 0
100000000000000000 -394 -282 -396 -284 0
100000000000000000 -394 -282 -397 -285 0
100000000000000000 -394 -282 -398 -286 0
100000000000000000 -394 -282 -399 -287 0
100000000000000000 -394 -282 -400 -288 0
100000000000000000 -394 -393 0
100000000000000000 -394 -298 -386 -290 0
100000000000000000 -394 -298 -387 -291 0
100000000000000000 -394 -298 -388 -292 0
100000000000000000 -394 -298 -389 -293 0
100000000000000000 -394 -298 -390 -289 0
100000000000000000 -394 -298 -391 -294 0
100000000000000000 -394 -298 -385 -295 0
100000000000000000 -394 -298 -392 -296 0
100000000000000000 -394 -298 -393 -297 0
100000000000000000 -394 -298 -395 -299 0
100000000000000000 -394 -298 -396 -300 0
100000000000000000 -394 -298 -397 -301 0
100000000000000000 -394 -298 -398 -302 0
100000000000000000 -394 -298 -399 -303 0
100000000000000000 -394 -298 -400 -304 0
100000000000000000 -394 -393 0
100000000000000000 -394 -314 -386 -306 0
100000000000000000 -394 -314 -387 -307 0
100000000000000000 -394 -314 -388 -308 0
100000000000000000 -394 -314 -389 -309 0
100000000000000000 -394 -314 -390 -305 0
100000000000000000 -394 -314 -391 -310 0
100000000000000000 -394 -314 -385 -311 0
100000000000000000 -394 -314 -392 -312 0
100000000000000000 -394 -314 -393 -313 0
100000000000000000 -394 -314 -395 -315 0
100000000000000000 -394 -314 -396 -316 0
100000000000000000 -394 -314 -397 -317 0
100000000000000000 -394 -314 -398 -318 0
100000000000000000 -394 -314 -399 -319 0
100000000000000000 -394 -314 -400 -320 0
100000000000000000 -394 -393 0
100000000000000000 -139 -22 -130 -2 0
100000000000000000 -139 -22 -129 -4 0
100000000000000000 -139 -22 -131 -6 0
100000000000000000 -139 -22 -132 -8 0
100000000000000000 -139 -22 -133 -10 0
100000000000000000 -139 -22 -134 -12 0
100000000000000000 -139 -22 -135 -14 0
100000000000000000 -139 -22 -136 -16 0
100000000000000000 -139 -22 -137 -18 0
100000000000000000 -139 -22 -138 -20 0
100000000000000000 -139 -22 -140 -24 0
100000000000000000 -139 -22 -141 -26 0
100000000000000000 -139 -22 -142 -28 0
100000000000000000 -139 -22 -143 -30 0
100000000000000000 -139 -22 -144 -32 0
100000000000000000 -139 -43 -130 -33 0
100000000000000000 -139 -43 -129 -34 0
100000000000000000 -139 -43 -131 -35 0
100000000000000000 -139 -43 -132 -36 0
100000000000000000 -139 -43 -133 -37 0
100000000000000000 -139 -43 -134 -38 0
100000000000000000 -139 -43 -135 -39 0
100000000000000000 -139 -43 -136 -40 0
100000000000000000 -139 -43 -137 -41 0
100000000000000000 -139 -43 -138 -42 0
100000000000000000 -139 -43 -140 -44 0
100000000000000000 -139 -43 -141 -45 0
100000000000000000 -139 -43 -142 -46 0
100000000000000000 -139 -43 -143 -47 0
100000000000000000 -139 -43 -144 -48 0
100000000000000000 -139 -59 -130 -49 0
100000000000000000 -139 -59 -129 -50 0
100000000000000000 -139 -59 -131 -51 0
100000000000000000 -139 -59 -132 -52 0
100000000000000000 -139 -59 -133 -53 0
100000000000000000 -139 -59 -134 -54 0
100000000000000000 -139 -59 -135 -55 0
100000000000000000 -139 -59 -136 -56 0
100000000000000000 -139 -59 -137 -57 0
100000000000000000 -139 -59 -138 -58 0
100000000000000000 -139 -59 -140 -60 0
100000000000000000 -139 -59 -141 -61 0
100000000000000000 -139 -59 -142 -62 0
100000000000000000 -139 -59 -143 -63 0
100000000000000000 -139 -59 -144 -64 0
100000000000000000 -139 -75 -130 -65 0
100000000000000000 -139 -75 -129 -66 0
100000000000000000 -139 -75 -131 -67 0
100000000000000000 -139 -75 -132 -68 0
100000000000000000 -139 -75 -133 -69 0
100000000000000000 -139 -75 -134 -70 0
100000000000000000 -139 -75 -135 -71 0
100000000000000000 -139 -75 -136 -72 0
100000000000000000 -139 -75 -137 -73 0
100000000000000000 -139 -75 -138 -74 0
100000000000000000 -139 -75 -140 -76 0
100000000000000000 -139 -75 -141 -77 0
100000000000000000 -139 -75 -142 -78 0
100000000000000000 -139 -75 -143 -79 0
100000000000000000 -139 -75 -144 -80 0
100000000000000000 -139 -331 -130 -322 0
100000000000000000 -139 -331 -129 -323 0
100000000000000000 -139 -331 -131 -324 0
100000000000000000 -139 -331 -132 -325 0
100000000000000000 -139 -331 -133 -326 0
100000000000000000 -139 -331 -134 -321 0
100000000000000000 -139 -331 -135 -327 0
100000000000000000 -139 -331 -136 -328 0
100000000000000000 -139 -331 -137 -329 0
100000000000000000 -139 -331 -138 -330 0
100000000000000000 -139 -331 -140 -332 0
100000000000000000 -139 -331 -141 -333 0
100000000000000000 -139 -331 -142 -334 0
100000000000000000 -139 -331 -143 -335 0
100000000000000000 -139 -331 -144 -336 0
100000000000000000 -139 -91 -130 -81 0
100000000000000000 -139 -91 -129 -82 0
100000000000000000 -139 -91 -131 -83 0
100000000000000000 -139 -91 -132 -84 0
100000000000000000 -139 -91 -133 -85 0
100000000000000000 -139 -91 -134 -86 0
100000000000000000 -139 -91 -135 -87 0
100000000000000000 -139 -91 -136 -88 0
100000000000000000 -139 -91 -137 -89 0
100000000000000000 -139 -91 -138 -90 0
100000000000000000 -139 -91 -140 -92 0
100000000000000000 -139 -91 -141 -93 0
100000000000000000 -139 -91 -142 -94 0
100000000000000000 -139 -91 -143 -95 0
100000000000000000 -139 -91 -144 -96 0
100000000000000000 -171 -22 -162 -2 0
100000000000000000 -171 -22 -161 -4 0
100000000000000000 -171 -22 -163 -6 0
100000000000000000 -171 -22 -164 -8 0
100000000000000000 -171 -22 -165 -10 0
100000000000000000 -171 -22 -166 -12 0
100000000000000000 -171 -22 -167 -14 0
100000000000000000 -171 -22 -168 -16 0
100000000000000000 -171 -22 -169 -18 0
100000000000000000 -171 -22 -170 -20 0
100000000000000000 -171 -22 -172 -24 0
100000000000000000 -171 -22 -173 -26 0
100000000000000000 -171 -22 -174 -28 0
100000000000000000 -171 -22 -175 -30 0
100000000000000000 -171 -22 -176 -32 0
100000000000000000 -171 -43 -162 -33 0
100000000000000000 -171 -43 -161 -34 0
100000000000000000 -171 -43 -163 -35 0
100000000000000000 -171 -43 -164 -36 0
100000000000000000 -171 -43 -165 -37 0
100000000000000000 -171 -43 -166 -38 0
100000000000000000 -171 -43 -167 -39 0
100000000000000000 -171 -43 -168 -40 0
100000000000000000 -171 -43 -169 -41 0
100000000000000000 -171 -43 -170 -42 0
100000000000000000 -171 -43 -172 -44 0
100000000000000000 -171 -43 -173 -45 0
100000000000000000 -171 -43 -174 -46 0
100000000000000000 -171 -43 -175 -47 0
100000000000000000 -171 -43 -176 -48 0
100000000000000000 -171 -59 -162 -49 0
100000000000000000 -171 -59 -161 -50 0
100000000000000000 -171 -59 -163 -51 0
100000000000000000 -171 -59 -164 -52 0
100000000000000000 -171 -59 -165 -53 0
100000000000000000 -171 -59 -166 -54 0
100000000000000000 -171 -59 -167 -55 0
100000000000000000 -171 -59 -168 -56 0
100000000000000000 -171 -59 -169 -57 0
100000000000000000 -171 -59 -170 -58 0
100000000000000000 -171 -59 -172 -60 0
100000000000000000 -171 -59 -173 -61 0
100000000000000000 -171 -59 -174 -62 0
100000000000000000 -171 -59 -175 -63 0
100000000000000000 -171 -59 -176 -64 0
100000000000000000 -171 -75 -162 -65 0
100000000000000000 -171 -75 -161 -66 0
100000000000000000 -171 -75 -163 -67 0
100000000000000000 -171 -75 -164 -68 0
100000000000000000 -171 -75 -165 -69 0
100000000000000000 -171 -75 -166 -70 0
100000000000000000 -171 -75 -167 -71 0
100000000000000000 -171 -75 -168 -72 0
100000000000000000 -171 -75 -169 -73 0
100000000000000000 -171 -75 -170 -74 0
100000000000000000 -171 -75 -172 -76 0
100000000000000000 -171 -75 -173 -77 0
100000000000000000 -171 -75 -174 -78 0
100000000000000000 -171 -75 -175 -79 0
100000000000000000 -171 -75 -176 -80 0
100000000000000000 -171 -331 -162 -322 0
100000000000000000 -171 -331 -161 -323 0
100000000000000000 -171 -331 -163 -324 0
100000000000000000 -171 -331 -164 -325 0
100000000000000000 -171 -331 -165 -326 0
100000000000000000 -171 -331 -166 -321 0
100000000000000000 -171 -331 -167 -327 0
100000000000000000 -171 -331 -168 -328 0
100000000000000000 -171 -331 -169 -329 0
100000000000000000 -171 -331 -170 -330 0
100000000000000000 -171 -331 -172 -332 0
100000000000000000 -171 -331 -173 -333 0
100000000000000000 -171 -331 -174 -334 0
100000000000000000 -171 -331 -175 -335 0
100000000000000000 -171 -331 -176 -336 0
100000000000000000 -171 -91 -162 -81 0
100000000000000000 -171 -91 -161 -82 0
100000000000000000 -171 -91 -163 -83 0
100000000000000000 -171 -91 -164 -84 0
100000000000000000 -171 -91 -165 -85 0
100000000000000000 -171 -91 -166 -86 0
100000000000000000 -171 -91 -167 -87 0
100000000000000000 -171 -91 -168 -88 0
100000000000000000 -171 -91 -169 -89 0
100000000000000000 -171 -91 -170 -90 0
100000000000000000 -171 -91 -172 -92 0
100000000000000000 -171 -91 -173 -93 0
100000000000000000 -171 -91 -174 -94 0
100000000000000000 -171 -91 -175 -95 0
100000000000000000 -171 -91 -176 -96 0
100000000000000000 -401 -22 -402 -2 0
100000000000000000 -401 -22 -403 -4 0
100000000000000000 -401 -22 -404 -6 0
100000000000000000 -401 -22 -405 -8 0
100000000000000000 -401 -22 -406 -10 0
100000000000000000 -401 -22 -407 -12 0
100000000000000000 -401 -22 -408 -14 0
100000000000000000 -401 -22 -409 -16 0
100000000000000000 -401 -22 -410 -18 0
100000000000000000 -401 -22 -411 -20 0
100000000000000000 -401 -22 -412 -24 0
100000000000000000 -401 -22 -413 -26 0
100000000000000000 -401 -22 -414 -28 0
100000000000000000 -401 -22 -415 -30 0
100000000000000000 -401 -22 -416 -32 0
100000000000000000 -401 -43 -402 -33 0
100000000000000000 -401 -43 -403 -34 0
100000000000000000 -401 -43 -404 -35 0
100000000000000000 -401 -43 -405 -36 0
100000000000000000 -401 -43 -406 -37 0
100000000000000000 -401 -43 -407 -38 0
100000000000000000 -401 -43 -408 -39 0
100000000000000000 -401 -43 -409 -40 0
100000000000000000 -401 -43 -410 -41 0
100000000000000000 -401 -43 -411 -42 0
100000000000000000 -401 -43 -412 -44 0
100000000000000000 -401 -43 -413 -45 0
100000000000000000 -401 -43 -414 -46 0
100000000000000000 -401 -43 -415 -47 0
100000000000000000 -401 -43 -416 -48 0
100000000000000000 -401 -59 -402 -49 0
100000000000000000 -401 -59 -403 -50 0
100000000000000000 -401 -59 -404 -51 0
100000000000000000 -401 -59 -405 -52 0
100000000000000000 -401 -59 -406 -53 0
100000000000000000 -401 -59 -407 -54 0
100000000000000000 -401 -59 -408 -55 0
100000000000000000 -401 -59 -409 -56 0
100000000000000000 -401 -59 -410 -57 0
100000000000000000 -401 -59 -411 -58 0
100000000000000000 -401 -59 -412 -60 0
100000000000000000 -401 -59 -413 -61 0
100000000000000000 -401 -59 -414 -62 0
100000000000000000 -401 -59 -415 -63 0
100000000000000000 -401 -59 -416 -64 0
100000000000000000 -401 -75 -402 -65 0
100000000000000000 -401 -75 -403 -66 0
100000000000000000 -401 -75 -404 -67 0
100000000000000000 -401 -75 -405 -68 0
100000000000000000 -401 -75 -406 -69 0
100000000000000000 -401 -75 -407 -70 0
100000000000000000 -401 -75 -408 -71 0
100000000000000000 -401 -75 -409 -72 0
100000000000000000 -401 -75 -410 -73 0
100000000000000000 -401 -75 -411 -74 0
100000000000000000 -401 -75 -412 -76 0
100000000000000000 -401 -75 -413 -77 0
100000000000000000 -401 -75 -414 -78 0
100000000000000000 -401 -75 -415 -79 0
100000000000000000 -401 -75 -416 -80 0
100000000000000000 -401 -331 -402 -322 0
100000000000000000 -401 -331 -403 -323 0
100000000000000000 -401 -331 -404 -324 0
100000000000000000 -401 -331 -405 -325 0
100000000000000000 -401 -331 -406 -326 0
100000000000000000 -401 -331 -407 -321 0
100000000000000000 -401 -331 -408 -327 0
100000000000000000 -401 -331 -409 -328 0
100000000000000000 -401 -331 -410 -329 0
100000000000000000 -401 -331 -411 -330 0
100000000000000000 -401 -331 -412 -332 0
100000000000000000 -401 -331 -413 -333 0
100000000000000000 -401 -331 -414 -334 0
100000000000000000 -401 -331 -415 -335 0
100000000000000000 -401 -331 -416 -336 0
100000000000000000 -401 -91 -402 -81 0
100000000000000000 -401 -91 -403 -82 0
100000000000000000 -401 -91 -404 -83 0
100000000000000000 -401 -91 -405 -84 0
100000000000000000 -401 -91 -406 -85 0
100000000000000000 -401 -91 -407 -86 0
100000000000000000 -401 -91 -408 -87 0
100000000000000000 -401 -91 -409 -88 0
100000000000000000 -401 -91 -410 -89 0
100000000000000000 -401 -91 -411 -90 0
100000000000000000 -401 -91 -412 -92 0
100000000000000000 -401 -91 -413 -93 0
100000000000000000 -401 -91 -414 -94 0
100000000000000000 -401 -91 -415 -95 0
100000000000000000 -401 -91 -416 -96 0
100000000000000000 -140 -24 -130 -2 0
100000000000000000 -140 -24 -129 -4 0
100000000000000000 -140 -24 -131 -6 0
100000000000000000 -140 -24 -132 -8 0
100000000000000000 -140 -24 -133 -10 0
100000000000000000 -140 -24 -134 -12 0
100000000000000000 -140 -24 -135 -14 0
100000000000000000 -140 -24 -136 -16 0
100000000000000000 -140 -24 -137 -18 0
100000000000000000 -140 -24 -138 -20 0
100000000000000000 -140 -24 -139 -22 0
100000000000000000 -140 -24 -141 -26 0
100000000000000000 -140 -24 -142 -28 0
100000000000000000 -140 -24 -143 -30 0
100000000000000000 -140 -24 -144 -32 0
100000000000000000 -140 -44 -130 -33 0
100000000000000000 -140 -44 -129 -34 0
100000000000000000 -140 -44 -131 -35 0
100000000000000000 -140 -44 -132 -36 0
100000000000000000 -140 -44 -133 -37 0
100000000000000000 -140 -44 -134 -38 0
100000000000000000 -140 -44 -135 -39 0
100000000000000000 -140 -44 -136 -40 0
100000000000000000 -140 -44 -137 -41 0
100000000000000000 -140 -44 -138 -42 0
100000000000000000 -140 -44 -139 -43 0
100000000000000000 -140 -44 -141 -45 0
100000000000000000 -140 -44 -142 -46 0
100000000000000000 -140 -44 -143 -47 0
100000000000000000 -140 -44 -144 -48 0
100000000000000000 -140 -60 -130 -49 0
100000000000000000 -140 -60 -129 -50 0
100000000000000000 -140 -60 -131 -51 0
100000000000000000 -140 -60 -132 -52 0
100000000000000000 -140 -60 -133 -53 0
100000000000000000 -140 -60 -134 -54 0
100000000000000000 -140 -60 -135 -55 0
100000000000000000 -140 -60 -136 -56 0
100000000000000000 -140 -60 -137 -57 0
100000000000000000 -140 -60 -138 -58 0
100000000000000000 -140 -60 -139 -59 0
100000000000000000 -140 -60 -141 -61 0
100000000000000000 -140 -60 -142 -62 0
100000000000000000 -140 -60 -143 -63 0
100000000000000000 -140 -60 -144 -64 0
100000000000000000 -140 -76 -130 -65 0
100000000000000000 -140 -76 -129 -66 0
100000000000000000 -140 -76 -131 -67 0
100000000000000000 -140 -76 -132 -68 0
100000000000000000 -140 -76 -133 -69 0
100000000000000000 -140 -76 -134 -70 0
100000000000000000 -140 -76 -135 -71 0
100000000000000000 -140 -76 -136 -72 0
100000000000000000 -140 -76 -137 -73 0
100000000000000000 -140 -76 -138 -74 0
100000000000000000 -140 -76 -139 -75 0
100000000000000000 -140 -76 -141 -77 0
100000000000000000 -140 -76 -142 -78 0
100000000000000000 -140 -76 -143 -79 0
100000000000000000 -140 -76 -144 -80 0
100000000000000000 -140 -332 -130 -322 0
100000000000000000 -140 -332 -129 -323 0
100000000000000000 -140 -332 -131 -324 0
100000000000000000 -140 -332 -132 -325 0
100000000000000000 -140 -332 -133 -326 0
100000000000000000 -140 -332 -134 -321 0
100000000000000000 -140 -332 -135 -327 0
100000000000000000 -140 -332 -136 -328 0
100000000000000000 -140 -332 -137 -329 0
100000000000000000 -140 -332 -138 -330 0
100000000000000000 -140 -332 -139 -331 0
100000000000000000 -140 -332 -141 -333 0
100000000000000000 -140 -332 -142 -334 0
100000000000000000 -140 -332 -143 -335 0
100000000000000000 -140 -332 -144 -336 0
100000000000000000 -140 -92 -130 -81 0
100000000000000000 -140 -92 -129 -82 0
100000000000000000 -140 -92 -131 -83 0
100000000000000000 -140 -92 -132 -84 0
100000000000000000 -140 -92 -133 -85 0
100000000000000000 -140 -92 -134 -86 0
100000000000000000 -140 -92 -135 -87 0
100000000000000000 -140 -92 -136 -88 0
100000000000000000 -140 -92 -137 -89 0
100000000000000000 -140 -92 -138 -90 0
100000000000000000 -140 -92 -139 -91 0
100000000000000000 -140 -92 -141 -93 0
100000000000000000 -140 -92 -142 -94 0
100000000000000000 -140 -92 -143 -95 0
100000000000000000 -140 -92 -144 -96 0
100000000000000000 -172 -24 -162 -2 0
100000000000000000 -172 -24 -161 -4 0
100000000000000000 -172 -24 -163 -6 0
100000000000000000 -172 -24 -164 -8 0
100000000000000000 -172 -24 -165 -10 0
100000000000000000 -172 -24 -166 -12 0
100000000000000000 -172 -24 -167 -14 0
100000000000000000 -172 -24 -168 -16 0
100000000000000000 -172 -24 -169 -18 0
100000000000000000 -172 -24 -170 -20 0
100000000000000000 -172 -24 -171 -22 0
100000000000000000 -172 -24 -173 -26 0
100000000000000000 -172 -24 -174 -28 0
100000000000000000 -172 -24 -175 -30 0
100000000000000000 -172 -24 -176 -32 0
100000000000000000 -172 -44 -162 -33 0
100000000000000000 -172 -44 -161 -34 0
100000000000000000 -172 -44 -163 -35 0
100000000000000000 -172 -44 -164 -36 0
100000000000000000 -172 -44 -165 -37 0
100000000000000000 -172 -44 -166 -38 0
100000000000000000 -172 -44 -167 -39 0
100000000000000000 -172 -44 -168 -40 0
100000000000000000 -172 -44 -169 -41 0
100000000000000000 -172 -44 -170 -42 0
100000000000000000 -172 -44 -171 -43 0
100000000000000000 -172 -44 -173 -45 0
100000000000000000 -172 -44 -174 -46 0
100000000000000000 -172 -44 -175 -47 0
100000000000000000 -172 -44 -176 -48 0
100000000000000000 -172 -60 -162 -49 0
100000000000000000 -172 -60 -161 -50 0
100000000000000000 -172 -60 -163 -51 0
100000000000000000 -172 -60 -164 -52 0
100000000000000000 -172 -60 -165 -53 0
100000000000000000 -172 -60 -166 -54 0
100000000000000000 -172 -60 -167 -55 0
100000000000000000 -172 -60 -168 -56 0
100000000000000000 -172 -60 -169 -57 0
100000000000000000 -172 -60 -170 -58 0
100000000000000000 -172 -60 -171 -59 0
100000000000000000 -172 -60 -173 -61 0
100000000000000000 -172 -60 -174 -62 0
100000000000000000 -172 -60 -175 -63 0
100000000000000000 -172 -60 -176 -64 0
100000000000000000 -172 -76 -162 -65 0
100000000000000000 -172 -76 -161 -66 0
100000000000000000 -172 -76 -163 -67 0
100000000000000000 -172 -76 -164 -68 0
100000000000000000 -172 -76 -165 -69 0
100000000000000000 -172 -76 -166 -70 0
100000000000000000 -172 -76 -167 -71 0
100000000000000000 -172 -76 -168 -72 0
100000000000000000 -172 -76 -169 -73 0
100000000000000000 -172 -76 -170 -74 0
100000000000000000 -172 -76 -171 -75 0
100000000000000000 -172 -76 -173 -77 0
100000000000000000 -172 -76 -174 -78 0
100000000000000000 -172 -76 -175 -79 0
100000000000000000 -172 -76 -176 -80 0
100000000000000000 -172 -332 -162 -322 0
100000000000000000 -172 -332 -161 -323 0
100000000000000000 -172 -332 -163 -324 0
100000000000000000 -172 -332 -164 -325 0
100000000000000000 -172 -332 -165 -326 0
100000000000000000 -172 -332 -166 -321 0
100000000000000000 -172 -332 -167 -327 0
100000000000000000 -172 -332 -168 -328 0
100000000000000000 -172 -332 -169 -329 0
100000000000000000 -172 -332 -170 -330 0
100000000000000000 -172 -332 -171 -331 0
100000000000000000 -172 -332 -173 -333 0
100000000000000000 -172 -332 -174 -334 0
100000000000000000 -172 -332 -175 -335 0
100000000000000000 -172 -332 -176 -336 0
100000000000000000 -172 -92 -162 -81 0
100000000000000000 -172 -92 -161 -82 0
100000000000000000 -172 -92 -163 -83 0
100000000000000000 -172 -92 -164 -84 0
100000000000000000 -172 -92 -165 -85 0
100000000000000000 -172 -92 -166 -86 0
100000000000000000 -172 -92 -167 -87 0
100000000000000000 -172 -92 -168 -88 0
100000000000000000 -172 -92 -169 -89 0
100000000000000000 -172 -92 -170 -90 0
100000000000000000 -172 -92 -171 -91 0
100000000000000000 -172 -92 -173 -93 0
100000000000000000 -172 -92 -174 -94 0
100000000000000000 -172 -92 -175 -95 0
100000000000000000 -172 -92 -176 -96 0
100000000000000000 -412 -24 -402 -2 0
100000000000000000 -412 -24 -403 -4 0
100000000000000000 -412 -24 -404 -6 0
100000000000000000 -412 -24 -405 -8 0
100000000000000000 -412 -24 -406 -10 0
100000000000000000 -412 -24 -407 -12 0
100000000000000000 -412 -24 -408 -14 0
100000000000000000 -412 -24 -409 -16 0
100000000000000000 -412 -24 -410 -18 0
100000000000000000 -412 -24 -411 -20 0
100000000000000000 -412 -24 -401 -22 0
100000000000000000 -412 -24 -413 -26 0
100000000000000000 -412 -24 -414 -28 0
100000000000000000 -412 -24 -415 -30 0
100000000000000000 -412 -24 -416 -32 0
100000000000000000 -412 -44 -402 -33 0
100000000000000000 -412 -44 -403 -34 0
100000000000000000 -412 -44 -404 -35 0
100000000000000000 -412 -44 -405 -36 0
100000000000000000 -412 -44 -406 -37 0
100000000000000000 -412 -44 -407 -38 0
100000000000000000 -412 -44 -408 -39 0
100000000000000000 -412 -44 -409 -40 0
100000000000000000 -412 -44 -410 -41 0
100000000000000000 -412 -44 -411 -42 0
100000000000000000 -412 -44 -401 -43 0
100000000000000000 -412 -44 -413 -45 0
100000000000000000 -412 -44 -414 -46 0
100000000000000000 -412 -44 -415 -47 0
100000000000000000 -412 -44 -416 -48 0
100000000000000000 -412 -60 -402 -49 0
100000000000000000 -412 -60 -403 -50 0
100000000000000000 -412 -60 -404 -51 0
100000000000000000 -412 -60 -405 -52 0
100000000000000000 -412 -60 -406 -53 0
100000000000000000 -412 -60 -407 -54 0
100000000000000000 -412 -60 -408 -55 0
100000000000000000 -412 -60 -409 -56 0
100000000000000000 -412 -60 -410 -57 0
100000000000000000 -412 -60 -411 -58 0
100000000000000000 -412 -60 -401 -59 0
100000000000000000 -412 -60 -413 -61 0
100000000000000000 -412 -60 -414 -62 0
100000000000000000 -412 -60 -415 -63 0
100000000000000000 -412 -60 -416 -64 0
100000000000000000 -412 -76 -402 -65 0
100000000000000000 -412 -76 -403 -66 0
100000000000000000 -412 -76 -404 -67 0
100000000000000000 -412 -76 -405 -68 0
100000000000000000 -412 -76 -406 -69 0
100000000000000000 -412 -76 -407 -70 0
100000000000000000 -412 -76 -408 -71 0
100000000000000000 -412 -76 -409 -72 0
100000000000000000 -412 -76 -410 -73 0
100000000000000000 -412 -76 -411 -74 0
100000000000000000 -412 -76 -401 -75 0
100000000000000000 -412 -76 -413 -77 0
100000000000000000 -412 -76 -414 -78 0
100000000000000000 -412 -76 -415 -79 0
100000000000000000 -412 -76 -416 -80 0
100000000000000000 -412 -332 -402 -322 0
100000000000000000 -412 -332 -403 -323 0
100000000000000000 -412 -332 -404 -324 0
100000000000000000 -412 -332 -405 -325 0
100000000000000000 -412 -332 -406 -326 0
100000000000000000 -412 -332 -407 -321 0
100000000000000000 -412 -332 -408 -327 0
100000000000000000 -412 -332 -409 -328 0
100000000000000000 -412 -332 -410 -329 0
100000000000000000 -412 -332 -411 -330 0
100000000000000000 -412 -332 -401 -331 0
